i,t,treat,x1,x2,y
991,1,0,989.985138115816,1487.75174133187,3468.57919216392
992,1,0,994.09924711909,1488.81733916902,3476.52597415244
993,1,0,993.068884449754,1487.94633930054,3473.85753646654
994,1,0,994.326563201423,1494.07453222678,3484.01048329253
995,1,0,997.21521707644,1494.4837086461,3486.54123843878
996,1,0,996.602091533377,1494.66652939415,3488.87800879185
997,1,0,995.395853887073,1494.5392255677,3486.77739217102
998,1,0,996.571972563183,1497.33934872777,3493.52070915528
999,1,0,998.38407112143,1498.44394791084,3495.67033174851
1000,1,0,1000.91728191152,1500.05333426676,3502.58000404261
1,2,1,-0.93383418269744,2.41208678990941,7.32056532345082
2,2,1,0.985918316491441,3.39914352950594,12.9944497103254
3,2,1,3.92549225282793,5.76960783903995,17.5374128081067
4,2,1,3.14198318193707,7.00252404368171,20.7538950899468
5,2,1,6.99812802880588,8.36143474707642,25.2018754921212
6,2,1,5.60731767278485,10.9513038097253,29.1680093468382
7,2,1,6.99999686582197,9.75855813268908,28.6008677147499
8,2,1,9.25068368857628,11.3193439385506,35.1794154914549
9,2,1,10.090157619931,15.0215515665682,38.954021902738
10,2,1,9.90433875898004,15.4851300993447,41.9988567226528
11,2,1,10.6435791586502,15.10333086825,41.589222743139
12,2,1,11.0295048740029,15.3199835227957,44.9588762611267
13,2,1,14.4842862565653,18.6840866132382,51.0106855860424
14,2,1,14.0981386639724,23.0497194348374,57.7572459631378
15,2,1,15.5694205694376,21.6267017700221,57.0384350556985
16,2,1,17.57001301403,23.4621902227487,63.6415911011068
17,2,1,17.9306918194467,22.9372834206967,62.7102879563823
18,2,1,17.2107284757875,26.8622794168889,68.6823957570044
19,2,1,18.046128305481,30.1227596336647,72.0112006553846
20,2,1,20.9465428125337,30.3006708183668,77.8566014952285
21,2,1,21.7065316308365,32.5674431443987,80.1162874914741
22,2,1,21.5686306700255,33.185742714305,83.3637612486585
23,2,1,23.8001806368521,33.9957665194579,85.6382598725489
24,2,1,25.0415891463651,37.3940639398481,93.0450409505413
25,2,1,23.8440533211475,36.636537045296,90.3229030826824
26,2,1,25.9884274126358,39.1785043812396,97.7763196582034
27,2,1,26.0279478633645,41.0631893457743,98.9334499253776
28,2,1,28.2845274513568,39.6447269563577,102.538642272043
29,2,1,29.2973416120104,43.4435972191864,106.583251547436
30,2,1,27.8236331154267,43.1781486761295,107.611169655884
31,2,1,29.9609130192016,45.9528395274333,111.756065262874
32,2,1,29.8517686233441,48.1899836329024,116.651140120575
33,2,1,32.183594635116,49.4563052422694,119.482212593624
34,2,1,32.7343155123607,49.4032331197568,122.746936496446
35,2,1,35.6655652948229,51.8082875575889,127.316165568651
36,2,1,34.211043829846,50.6521775976419,127.472609291816
37,2,1,36.1333066944706,56.3637140623323,134.339333473042
38,2,1,38.2321666695791,56.8689579469181,139.710512480825
39,2,1,38.5647328937622,59.1089883189832,141.516033928984
40,2,1,39.1637706892918,62.8473705366407,148.620529090261
41,2,1,42.5636850279878,63.1748105350401,151.580808279267
42,2,1,43.3095754702146,64.5486642789043,156.467627613447
43,2,1,43.5483471356622,65.7878365047987,157.1784963567
44,2,1,44.3470868653125,67.5970785425765,162.553553272217
45,2,1,43.3194903418031,66.7263860249756,159.888189083018
46,2,1,48.0275870088491,70.5187270873163,171.155701960493
47,2,1,46.51231340241,72.5990657430884,170.953691861737
48,2,1,47.346677652795,71.6777225486078,173.633788065731
49,2,1,48.6519729154106,73.4572141039718,175.951499735621
50,2,1,50.5784468897729,76.0585281199936,183.246362874095
51,2,1,51.3205087631366,78.706464322786,185.869285802161
52,2,1,50.3022813313388,77.4229518724269,186.334621068094
53,2,1,53.8965995790652,80.7946407002225,192.533552995527
54,2,1,55.3014637804988,83.1508355561212,199.061687200948
55,2,1,55.9511115558417,82.160578431294,197.954002703375
56,2,1,55.5967329711231,83.2739953830543,201.480116218506
57,2,1,56.728809982444,83.6526264776329,202.223749176316
58,2,1,57.5769364687653,87.2977147877245,209.484039120818
59,2,1,58.7014861024993,87.2977555570765,209.841554375815
60,2,1,60.1016783524134,89.5311114687221,216.242177685464
61,2,1,61.7775183808236,93.8275222382024,221.447353335265
62,2,1,61.1277326704882,92.2245671835127,221.961687718329
63,2,1,64.45868087821,96.6964057822196,228.997399376669
64,2,1,63.5634730327143,94.5441920178823,228.717052914925
65,2,1,66.2152319604823,98.2140989338601,234.271643610581
66,2,1,65.1570234470839,99.8912639310818,237.657675242494
67,2,1,66.8733730337629,103.018769144777,241.734454894779
68,2,1,69.4048715350372,100.961935258356,244.976194657721
69,2,1,70.594470830993,105.511882174527,249.948665721759
70,2,1,69.6743240521912,105.242877054126,251.526588970645
71,2,1,72.3609410389083,106.639224228336,254.842477983483
72,2,1,71.659767340248,107.577033433709,257.846188638285
73,2,1,73.0281898881995,108.46218982067,259.332692425108
74,2,1,74.016650627937,112.169474450456,266.795512942721
75,2,1,74.110913856285,111.069006157418,265.022232729941
76,2,1,74.4703215411941,112.360666677082,269.440376082604
77,2,1,76.2583956249321,114.797167777856,272.897876119026
78,2,1,79.1282286561831,117.825025696517,281.562642217028
79,2,1,78.9141743530301,117.990506966771,280.74699403604
80,2,1,80.1906382583859,119.509012610943,286.309038733657
81,2,1,81.211189569124,122.920428401779,289.973930687142
82,2,1,82.9483927970161,120.356182478738,291.913963140082
83,2,1,83.1638911468773,123.883495620856,294.889699483972
84,2,1,82.2599016515606,122.888035942039,295.757325457928
85,2,1,84.9822693557305,125.713547959757,300.538130031727
86,2,1,86.3355303106824,132.4466488898,311.391567064811
87,2,1,87.2426512391617,132.467250043219,311.552213998619
88,2,1,86.5137025433756,131.888563206842,313.011653614546
89,2,1,89.0850940330399,134.706053497615,317.633460246894
90,2,1,88.4024807759785,135.82606151668,320.837930156986
91,2,1,91.3038861543216,138.162025918748,325.308224789308
92,2,1,91.5908460762456,136.904694160412,327.104928100986
93,2,1,94.8058289074825,138.298890757551,330.947032381273
94,2,1,93.7432845211564,142.823597306833,337.176269692318
95,2,1,95.3227020913879,143.477520889193,338.64253569682
96,2,1,96.8193875699598,143.294539824684,342.723315258972
97,2,1,97.0012407045368,143.116379904773,341.959933325548
98,2,1,96.7680789482744,143.992749906059,345.370216718661
99,2,1,98.725069278824,146.151327958455,348.718709953518
100,2,1,99.7454213849744,149.748560510925,356.103369760227
101,2,1,101.618232344281,153.512204647297,360.972749707816
102,2,1,101.148993239652,151.989999355045,361.748380459024
103,2,1,103.298527500781,155.20526585894,366.346106075961
104,2,1,102.653845488664,154.014630101035,367.277863454027
105,2,1,104.707180907387,156.857807566599,371.407301190225
106,2,1,106.041474415838,158.710077348829,377.360939628995
107,2,1,107.20219618899,157.827825696541,376.87233460177
108,2,1,109.351562864962,163.674161197974,387.635111927263
109,2,1,108.30418216447,164.99345954877,387.139954429479
110,2,1,110.55120002845,164.835396013507,391.995983906285
111,2,1,109.475226337777,167.196723588761,392.514262642778
112,2,1,111.667407239579,168.049490575422,398.326285679329
113,2,1,113.680110427071,169.818126970112,401.340550113422
114,2,1,113.392979322758,169.489232821861,403.491600008947
115,2,1,113.384019051458,172.458996913707,405.685328681404
116,2,1,113.811185436462,173.959768160143,410.380341460933
117,2,1,116.975131414699,174.744423441487,413.561867572425
118,2,1,117.846405231036,175.787964432448,418.243757527811
119,2,1,119.863687967869,179.533924659447,423.239925343555
120,2,1,120.054142152365,178.541446631113,425.204976647806
121,2,1,120.148098496663,181.964669577056,427.955080789958
122,2,1,123.707420275857,184.736425199208,437.053233339393
123,2,1,125.2501053937,187.913912920077,441.006331030016
124,2,1,126.271954686884,185.675886357105,442.557228908318
125,2,1,124.948987635906,187.325831243017,442.117131595162
126,2,1,125.484252172978,188.028511969236,446.122152006542
127,2,1,127.17491952287,192.768596245349,451.785828484459
128,2,1,128.016271393431,191.301217492276,453.926876750035
129,2,1,128.012744267791,194.302158642175,456.157215626205
130,2,1,128.604469336012,195.442535414905,460.656392615245
131,2,1,132.207321852053,199.358102246185,467.407736814477
132,2,1,131.848278319413,196.095257377327,466.552923561068
133,2,1,134.289314096293,200.145613555388,472.27724036792
134,2,1,135.087549276851,200.625487330483,476.322424471661
135,2,1,135.016244532558,200.276039596436,475.134596845232
136,2,1,138.209251281088,203.991883958216,484.810523103632
137,2,1,136.553056738131,205.02788732513,483.4232567795
138,2,1,137.334032534552,207.754179930554,489.697600329434
139,2,1,138.933748511195,210.969521604373,493.745582831807
140,2,1,139.719316937149,211.033732021017,497.362436822494
141,2,1,139.054442677271,209.1792269477,494.075982341209
142,2,1,141.531040140856,216.039546488794,506.179974493978
143,2,1,142.977329224202,213.924965492923,504.744607433364
144,2,1,145.384194310269,217.003945583622,512.997527758219
145,2,1,146.23800908985,217.7838965169,513.86421832299
146,2,1,146.405962283015,219.824496652101,518.839846799444
147,2,1,147.650807362438,221.58071663404,521.073836712717
148,2,1,149.204156530139,219.95038938572,523.763933780187
149,2,1,148.124923475154,223.036004538643,525.003240730037
150,2,1,150.388499369144,225.110654321217,532.108541554689
151,2,1,149.290880113858,228.089986878527,533.223179708624
152,2,1,152.073889713783,230.5225765615,541.205854139611
153,2,1,152.579437394932,228.638200226656,539.059950337826
154,2,1,155.643364023046,230.058866359266,546.311618246641
155,2,1,155.660867593333,231.117061657711,546.620241967283
156,2,1,156.881091756259,233.626687217521,553.117166838108
157,2,1,157.938758042847,235.489571580852,555.270642339938
158,2,1,159.486239157057,237.001571210769,561.097198232154
159,2,1,158.28642361725,237.372667972049,559.501404305538
160,2,1,159.977645297336,238.181240579998,564.768273741663
161,2,1,161.086793143792,239.469404730696,566.398510590727
162,2,1,162.159796721187,247.063490095782,577.832674681297
163,2,1,163.635818471414,247.999487787123,579.477618974776
164,2,1,163.987878891632,246.697415401478,581.294682157438
165,2,1,164.546781943566,247.543574022295,581.9326686821
166,2,1,164.836459912855,249.505551906494,586.951399683677
167,2,1,167.406757014265,249.170348133429,588.419417863933
168,2,1,167.861513976628,253.498482488748,595.969384329704
169,2,1,171.134047213807,252.659300850417,597.635660780462
170,2,1,170.446370991392,255.845000878228,602.900759733949
171,2,1,173.195780473343,255.650754019707,604.688847209289
172,2,1,172.555137874762,258.79122677734,609.95575251643
173,2,1,175.942023654027,261.781017684062,615.565354054328
174,2,1,175.842346154862,258.985194968597,615.436928987786
175,2,1,173.808024680151,262.248183750867,615.898521147256
176,2,1,177.474903985376,266.405150297686,626.48944214739
177,2,1,177.013899588992,263.705300379815,622.561512685046
178,2,1,177.404982978228,266.11934024943,628.133711091987
179,2,1,178.168687861552,266.483603454896,628.494604032686
180,2,1,178.407477493843,268.983710235664,634.000575593834
181,2,1,182.086521954334,273.031568608739,640.960403279312
182,2,1,181.891106115553,274.293924857226,644.794418837107
183,2,1,180.811834755724,275.342095732334,643.996243204296
184,2,1,186.618099038819,278.383608219325,655.611095122472
185,2,1,185.010469794252,278.3010700521,653.15385256259
186,2,1,187.047933332852,279.619374994953,659.276696192133
187,2,1,187.51247265412,279.289084699361,658.64387006972
188,2,1,187.637477263531,284.838046730529,667.084911858388
189,2,1,186.448108946621,278.760282855779,659.050704518639
190,2,1,188.838578343575,284.027092523623,669.475058731526
191,2,1,192.205623098418,286.526340778048,674.574276592705
192,2,1,191.620972988425,288.315221349136,678.545582201889
193,2,1,192.206239728291,289.508320958622,679.556873403152
194,2,1,193.565008000468,290.14584442625,684.320240291046
195,2,1,195.556764385562,294.682277594341,690.081354696142
196,2,1,195.196307078894,293.969701514127,691.77539645735
197,2,1,196.390723816801,295.806310393823,694.039346926863
198,2,1,198.526924824753,296.574974914726,699.711287603807
199,2,1,202.213193121209,300.203803594636,706.259309432084
200,2,1,198.810518489566,301.676008340575,707.095914694469
201,2,1,200.746086763377,299.421839668278,706.010239147894
202,2,1,201.763412680141,302.248001885155,712.620802429624
203,2,1,202.319960609556,305.014804761225,715.17707808702
204,2,1,203.739741904429,307.263438577762,721.612568346519
205,2,1,204.407429286276,307.508758979216,721.758500981731
206,2,1,206.136329569055,309.530021384476,728.27573881786
207,2,1,207.138635291706,313.332486663331,732.313434671275
208,2,1,210.026969813191,314.622014467921,739.25837214544
209,2,1,208.795902949613,313.534603262217,736.172818928069
210,2,1,210.230345166443,313.044674695036,739.884407725807
211,2,1,212.057591344083,318.870845315871,746.770749376193
212,2,1,212.372393035983,316.766822015712,747.748602916023
213,2,1,212.946200077802,320.587641832364,751.376154626404
214,2,1,215.201462876045,319.943281231763,755.754131972136
215,2,1,215.145803156744,323.487335444137,758.47545131712
216,2,1,216.539351619855,323.929183837711,763.077923321895
217,2,1,215.347411631441,324.86856653781,762.05829088549
218,2,1,218.034084827602,326.559988848068,769.203461539997
219,2,1,217.794039091303,327.759111500576,769.395463308118
220,2,1,221.725213045771,331.819077382594,780.153678292693
221,2,1,221.687128157935,333.801487141535,781.330928015709
222,2,1,224.350385633382,333.678771012382,786.638544510092
223,2,1,224.1451980589,336.466083605894,788.453594381033
224,2,1,222.450140914367,333.670917895012,786.730446673707
225,2,1,226.449283322066,339.410828128846,795.702424167151
226,2,1,226.213575073587,338.545450112881,797.368413050795
227,2,1,227.017503008597,341.558835956509,800.418651681345
228,2,1,227.116853948153,343.231862082,804.958103894482
229,2,1,228.402451842159,343.928094576465,806.172859134863
230,2,1,230.703183697612,343.911402769181,811.223974331122
231,2,1,231.100920175173,348.454874224051,815.398107115462
232,2,1,231.090039729746,347.292966178891,816.992393772965
233,2,1,234.266965630899,347.820813371693,819.930091718831
234,2,1,234.213985285099,352.427114280215,827.250487429642
235,2,1,236.876480351391,351.888446178622,828.607239246252
236,2,1,235.388465587605,354.061306447287,832.05915989922
237,2,1,238.466483135857,355.458709467019,835.767505319116
238,2,1,238.406040310972,357.363765491429,840.37919366673
239,2,1,238.344400172773,357.733131789771,839.919844678783
240,2,1,239.337938379361,360.744403826735,846.691730070424
241,2,1,243.37605711835,361.552737426929,850.771107261518
242,2,1,240.531547429553,362.10785484353,851.248790137411
243,2,1,241.413372164676,365.215997809524,854.471682690439
244,2,1,244.124839881265,364.361705588216,859.095933333809
245,2,1,245.213463190731,366.617398907263,861.673174814233
246,2,1,245.998377459874,368.258995853561,866.866761177763
247,2,1,246.26086221314,370.861761939815,868.964936869194
248,2,1,248.04699573539,370.829382368176,873.485765967894
249,2,1,248.218080587089,370.763958726623,872.82435202995
250,2,1,247.533621026912,375.719413102517,879.862421993758
251,2,1,250.997819465778,378.757385840473,885.59751802249
252,2,1,251.896271053176,378.504826140328,889.010485057832
253,2,1,253.169733254986,379.697021781933,890.709067753158
254,2,1,253.577613115185,379.934249535648,894.121250515161
255,2,1,255.397226460462,381.899347093864,897.138886270565
256,2,1,255.095165539075,385.019600005704,902.724153409107
257,2,1,256.549423088389,386.42954065293,904.821276457557
258,2,1,256.548194108413,385.512474286338,906.670056259078
259,2,1,258.73596144924,387.882301466715,910.460575632194
260,2,1,260.21307968158,386.459149890421,913.281617436329
261,2,1,261.427276221878,392.189090279699,919.458679217816
262,2,1,260.754433782495,393.440087193978,922.8039088408
263,2,1,262.916044796732,395.978661854369,926.73701936734
264,2,1,263.709039617932,395.752859368216,930.071286850476
265,2,1,264.442850977812,396.458049149075,930.743212843126
266,2,1,265.538671165334,399.539276568087,937.687335597749
267,2,1,265.833588983306,399.045841599458,936.721743299003
268,2,1,268.158334332682,402.317898158377,945.085620355387
269,2,1,268.976310121958,406.09364522554,948.912268063737
270,2,1,270.796196033735,405.208913912915,952.614497810978
271,2,1,271.211107986574,407.503113967947,954.55653467076
272,2,1,271.480136417755,408.633377070429,958.722901352512
273,2,1,272.987886599626,409.543142729202,960.373342045067
274,2,1,275.138659106403,413.539689758584,969.287736729315
275,2,1,274.788396187543,412.595703972426,967.226412876207
276,2,1,276.774172821023,412.949913842829,972.33347452818
277,2,1,278.451004716296,414.435203733699,974.728521166233
278,2,1,277.35746732675,417.059360440286,979.026215631364
279,2,1,279.626829728943,418.346250607357,981.815393052539
280,2,1,278.74839135202,419.587338959344,984.945118175692
281,2,1,282.096777898373,423.249141844986,991.188232459598
282,2,1,282.038314911916,423.745469376136,994.39317215238
283,2,1,285.092062014736,423.745797004506,996.680171735481
284,2,1,284.185858806272,428.085561706224,1002.88080837682
285,2,1,282.594325952365,424.63322110891,997.069859777515
286,2,1,284.222672417254,428.179721357022,1005.0117816386
287,2,1,289.477318892609,431.604992798789,1012.92462440764
288,2,1,286.803109327134,435.78685967369,1017.19935686515
289,2,1,289.003647460208,435.678137147915,1018.52409732436
290,2,1,290.186027620135,434.90921360556,1021.70462909002
291,2,1,291.145693569126,436.397668451697,1023.38567473706
292,2,1,291.605597480831,437.325364077162,1027.54034942232
293,2,1,293.513192579249,437.28701716663,1028.64252246212
294,2,1,293.443750223134,440.796912078616,1034.85005016608
295,2,1,294.427595593326,443.917927435968,1038.18783574553
296,2,1,295.310591952087,440.122070736548,1038.04205055296
297,2,1,296.426065179408,444.699093067767,1042.96747096341
298,2,1,296.932889038609,447.959153569647,1049.50143047258
299,2,1,299.128630224842,448.21837300142,1051.1893159425
300,2,1,299.027736162438,447.365962174105,1053.00308620087
301,2,1,299.764682480661,449.82229051763,1055.42928571453
302,2,1,301.299975831611,451.678698012039,1061.58806170798
303,2,1,303.218501137938,456.978860882189,1068.03967473637
304,2,1,304.483276460635,459.042883365533,1074.1355476905
305,2,1,304.307159459756,459.275773143956,1073.42524531995
306,2,1,305.394835158788,459.807424052591,1077.81164707571
307,2,1,307.66540394598,459.970602079027,1079.47831874125
308,2,1,307.046354634601,461.648490266106,1083.30423276504
309,2,1,310.106433269457,466.37071436161,1090.31946034731
310,2,1,311.594274872301,467.052042118872,1095.2557048555
311,2,1,310.234717050493,468.039900101188,1094.11692986792
312,2,1,310.180617486042,469.016695057539,1097.80670040791
313,2,1,312.123646687292,470.273281474184,1100.23924087771
314,2,1,313.194381697935,471.479540081832,1105.28330964409
315,2,1,315.739764557095,473.509277799958,1109.09135507329
316,2,1,316.264933914368,476.200878416586,1115.07520019528
317,2,1,317.46209178314,475.917481932478,1115.22188643186
318,2,1,318.253960569117,479.671063656443,1122.53441208989
319,2,1,318.98830183934,477.679339607846,1120.50995416342
320,2,1,320.411769538868,479.177596703919,1126.19875410712
321,2,1,320.829150907405,483.386684569343,1130.05814819299
322,2,1,320.574864477749,483.247102226761,1132.43135456884
323,2,1,322.838376545555,484.772221642977,1135.45291090477
324,2,1,324.375550847049,485.539862778226,1140.5248014896
325,2,1,325.957413890959,487.762945492672,1143.56267209987
326,2,1,325.525768180748,488.923395702704,1147.05855174778
327,2,1,325.71100415334,488.783294894922,1146.3366117645
328,2,1,328.525993735113,492.587984369968,1155.72336596941
329,2,1,328.465828799394,492.015446379214,1154.32358789485
330,2,1,330.895327279983,495.818188283568,1163.32290342788
331,2,1,330.178976160448,492.921728565071,1158.94301744176
332,2,1,331.292946854369,497.636994901484,1167.53932962018
333,2,1,334.110522591709,500.165907001601,1172.11874230955
334,2,1,333.474492544952,501.537093675326,1175.62097408461
335,2,1,335.398186103113,504.582101588125,1179.82260040748
336,2,1,335.519022034712,505.382613907817,1183.51102380686
337,2,1,338.459546650019,505.329990102471,1185.63184946873
338,2,1,338.698245048644,506.870809291524,1190.1784422045
339,2,1,337.866114844436,510.042339889262,1191.75076744994
340,2,1,339.190400523889,509.824983109656,1195.62477149787
341,2,1,341.640308265342,511.52431021146,1199.00693119304
342,2,1,341.848324782922,511.714937742783,1202.17265039003
343,2,1,343.439334252611,516.117375671733,1207.39902264058
344,2,1,344.01456569302,514.019732447318,1208.64368600467
345,2,1,346.02560204096,517.088483576184,1212.95639833338
346,2,1,347.24317377237,520.607902597953,1220.46046423465
347,2,1,349.252767456878,521.528176117719,1222.62325629084
348,2,1,346.794930677172,523.377820994563,1224.78213953606
349,2,1,348.324688161529,525.463801838126,1227.63080271589
350,2,1,350.378728234915,526.102477739773,1233.09059383902
351,2,1,352.818382837166,529.146567802254,1237.80726335566
352,2,1,353.038169709042,529.175210817897,1240.82276839127
353,2,1,352.857911363337,530.816823418633,1241.51704749821
354,2,1,354.485918461241,531.624418150662,1246.71972447623
355,2,1,355.23157089434,531.130209710664,1246.20409332124
356,2,1,355.326622145996,537.348339017691,1255.28434902802
357,2,1,357.296094195171,536.608383926781,1255.74679083819
358,2,1,358.271795056966,537.012648397853,1259.89383131915
359,2,1,360.099489518314,541.896550014503,1265.83835224906
360,2,1,359.612254928695,540.852321286538,1267.07396407956
361,2,1,360.92119701578,542.382643959281,1269.1461536913
362,2,1,362.866852524387,543.190126665769,1274.66636705448
363,2,1,362.373700309362,544.288144994598,1274.5041580202
364,2,1,363.905762451473,544.477980931032,1278.99313124683
365,2,1,365.439985121428,544.915590421317,1280.19788825898
366,2,1,366.669277340193,548.76039410353,1288.03905930805
367,2,1,365.255228782149,547.964073368955,1285.06161486734
368,2,1,368.733975202662,552.250844672552,1295.59420773954
369,2,1,368.010333402114,548.79293925364,1290.64558537199
370,2,1,370.58959093719,557.382233684576,1304.58121248609
371,2,1,371.249144977761,556.151694413037,1303.24315210704
372,2,1,371.87271147362,558.061661086948,1308.5437604249
373,2,1,372.979252705847,560.012282312674,1310.83384773476
374,2,1,372.740421999807,559.605265505002,1312.95507536914
375,2,1,375.399367639855,562.801349877728,1318.04303023382
376,2,1,375.995635759429,566.148087317888,1324.75311094164
377,2,1,375.505901510553,566.989211240953,1324.33742546775
378,2,1,378.173660130402,567.047152220556,1329.83020021529
379,2,1,379.743592823447,567.666000591985,1331.25190613167
380,2,1,379.521862693659,570.034024789867,1336.16527534785
381,2,1,379.222690350979,570.733955888981,1335.7989589562
382,2,1,382.497649364735,573.989549999022,1345.09658722808
383,2,1,383.462319823122,576.355637677266,1347.66027021663
384,2,1,383.682055884212,575.285361452004,1349.57680520054
385,2,1,386.445286959216,579.393227026485,1355.68082670194
386,2,1,386.998291677448,581.008400449993,1360.61607999177
387,2,1,387.297184654217,578.950718552152,1358.09021592261
388,2,1,389.922781500377,584.591537598831,1369.12370696354
389,2,1,388.670068755597,587.45341244409,1369.96579391593
390,2,1,390.513162372991,585.379452675089,1372.50200291241
391,2,1,390.633380269237,587.103424812587,1373.57911779806
392,2,1,390.759216002882,585.30861710588,1374.67722097309
393,2,1,391.620075253021,589.752437649049,1379.21482561831
394,2,1,394.415423954817,590.924215270932,1385.94902709008
395,2,1,395.105310424421,595.181716840048,1390.12933998071
396,2,1,396.562977737637,594.036479606587,1393.20884520855
397,2,1,395.754263376757,596.72838506286,1394.32496115586
398,2,1,398.242093724371,598.967990070848,1401.81947165955
399,2,1,400.163652451252,599.006477218136,1403.01244238563
400,2,1,400.982236443283,599.129404049037,1406.72102835665
401,2,1,400.695784843165,602.168009014846,1408.70610657425
402,2,1,403.658056159334,605.013547923202,1417.28099194686
403,2,1,402.744810184269,604.579370463899,1415.16649336441
404,2,1,403.752003443902,607.047585192576,1421.40897650081
405,2,1,404.553130795662,605.041718579616,1419.43716209152
406,2,1,404.485223314692,607.308184101161,1424.40279528018
407,2,1,405.980613064976,610.751904575768,1428.57483035698
408,2,1,408.530970922547,611.742111510514,1434.88247029739
409,2,1,409.467100630634,613.575208245958,1436.88462159283
410,2,1,411.1766655025,618.789921178136,1446.57597454496
411,2,1,411.275301843837,614.772830939227,1441.8904454993
412,2,1,411.801307438354,618.220303604503,1448.63099890719
413,2,1,411.44219364299,619.586041152578,1448.87054751181
414,2,1,413.991061639497,620.116147485059,1454.71659698888
415,2,1,414.330171019594,623.149266335503,1457.32175007134
416,2,1,416.002764244199,623.915501650209,1462.52765375874
417,2,1,418.463015794236,624.89939380221,1465.20472231269
418,2,1,419.085487537423,627.442497267605,1471.13737266936
419,2,1,419.439916572205,628.222827029651,1471.5050563181
420,2,1,419.207533862325,627.663649968724,1473.48057169538
421,2,1,421.99767929951,630.644777827847,1478.4847698436
422,2,1,421.990578269938,633.783729232297,1484.38369536656
423,2,1,421.912412914737,630.755879897839,1480.51060552882
424,2,1,424.451980228413,637.743356062387,1492.80472415513
425,2,1,425.099175094856,635.872021044601,1490.8135088557
426,2,1,425.155487940526,639.865008941695,1497.62988474655
427,2,1,428.083634905261,643.731338938842,1503.65728656034
428,2,1,427.430164138533,641.5552677738,1503.59481977666
429,2,1,429.74166063596,646.242571772309,1509.82654512451
430,2,1,428.988160632713,643.783102143767,1509.38065064081
431,2,1,432.070345343913,647.979109827008,1515.89176788716
432,2,1,430.753830187305,646.705678797284,1516.06889684892
433,2,1,432.219665818717,646.556706273849,1516.61868480881
434,2,1,433.929283113879,651.551941278929,1526.09061225714
435,2,1,435.882789225827,652.623056183734,1528.3481581258
436,2,1,436.756700539576,655.097003371705,1534.46309177561
437,2,1,438.730092872836,659.346087908394,1539.91849349747
438,2,1,437.310004900473,658.170621513285,1540.09001427809
439,2,1,439.752004073213,658.211808776124,1541.80612556558
440,2,1,439.757735482179,660.824953393827,1547.19207674033
441,2,1,440.543106967177,661.724967477243,1548.11038716066
442,2,1,440.214508016167,661.077339669251,1549.90123554975
443,2,1,441.625750685595,662.251012115869,1551.7190755177
444,2,1,445.512923733208,666.517156533006,1562.63946813054
445,2,1,446.509080558008,668.802702278725,1565.15409555297
446,2,1,447.333302940759,669.250529889706,1569.19322069479
447,2,1,448.276497841801,671.519671741941,1571.63848229998
448,2,1,447.04549797802,672.688514990333,1574.34340083268
449,2,1,449.847885466122,674.475356374534,1578.1655545569
450,2,1,452.069491773151,676.279820451602,1584.95870008908
451,2,1,450.422959803036,677.077243579474,1583.34251609875
452,2,1,453.262106489015,676.680395657788,1588.55189001113
453,2,1,452.429575757378,678.387696951168,1588.65958542478
454,2,1,454.375542754864,682.135735961733,1597.12066658092
455,2,1,453.64446705172,680.964410421312,1594.45119018927
456,2,1,456.025735715297,682.298398433943,1600.93352201357
457,2,1,457.282951482467,683.263684082602,1602.38894828131
458,2,1,457.652370839067,685.885455424794,1608.14721412819
459,2,1,458.429945493128,686.843742256666,1609.11600046603
460,2,1,459.446508630576,689.669590148807,1615.72548664371
461,2,1,460.78883354284,691.49301256904,1618.12415882812
462,2,1,460.435809577867,692.163662911857,1621.20886035405
463,2,1,463.272233792497,696.967624784603,1628.08217129334
464,2,1,462.188255618363,696.981810303702,1629.77945378639
465,2,1,465.341996001263,698.382554890631,1633.56686360813
466,2,1,466.262416392458,697.70370246642,1636.57550672321
467,2,1,467.296155267027,700.046815536439,1639.18528351971
468,2,1,467.967489804171,702.688201089689,1645.26507875819
469,2,1,469.15395712949,706.631006032487,1649.62727587822
470,2,1,468.785809312355,702.464838167876,1647.86003534456
471,2,1,470.842521149544,708.456127908047,1655.14096177383
472,2,1,473.98131351021,707.853302493436,1660.44400386797
473,2,1,474.089552060288,708.451660347386,1660.38352512391
474,2,1,473.73538323603,712.539999129236,1666.88477022959
475,2,1,475.421493740841,712.868040893176,1668.13184735026
476,2,1,476.796155736717,713.060736714997,1672.46628031604
477,2,1,475.737981749663,714.503160885529,1672.08345535143
478,2,1,476.609627511903,716.396642346228,1677.61565772246
479,2,1,481.169273478192,719.924834753268,1684.9364209477
480,2,1,480.51858880204,718.499885638739,1685.62786230511
481,2,1,481.154362319199,723.682928105752,1690.67960314119
482,2,1,482.075935268772,723.543914087892,1694.22923722099
483,2,1,482.766492619394,722.757395282976,1693.36620061861
484,2,1,483.014115639038,725.372931245497,1698.99643474886
485,2,1,484.9213056462,726.737069352248,1701.50068771469
486,2,1,486.231124113369,728.089939433808,1706.93045141151
487,2,1,489.991176119946,733.967665399652,1715.80115423584
488,2,1,487.869524856838,731.888007954646,1714.36692067581
489,2,1,488.027657614612,735.204161083219,1717.07413141407
490,2,1,491.125241616815,736.244820248136,1723.97944972928
491,2,1,490.840868968504,735.62719585624,1722.31037754098
492,2,1,490.22668648894,736.633782233094,1725.46985658636
493,2,1,492.864738924702,740.961790126081,1731.66884176702
